 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390289e+003,-1.725060e+003,-1.666292e+003, 0.000000e+000, 3.164999e+002,-8.366763e+001,-1.465346e+002
 5.000000e-005, 3.390518e+003,-1.669568e+003,-1.721785e+003, 3.684206e-007, 3.168707e+002,-7.993924e+001,-1.506222e+002
 1.000000e-004, 3.424055e+003,-1.642992e+003,-1.786445e+003, 0.000000e+000, 3.148071e+002,-7.419715e+001,-1.539986e+002
 1.500000e-004, 3.445941e+003,-1.613597e+003,-1.848953e+003, 0.000000e+000, 3.086929e+002,-6.461126e+001,-1.561075e+002
 2.000000e-004, 3.441310e+003,-1.556527e+003,-1.904649e+003, 0.000000e+000, 3.009393e+002,-5.316374e+001,-1.574661e+002
 2.500000e-004, 3.442780e+003,-1.505503e+003,-1.959869e+003, 0.000000e+000, 2.927600e+002,-4.124042e+001,-1.584753e+002
 3.000000e-004, 3.436672e+003,-1.447968e+003,-2.012338e+003, 0.000000e+000, 2.840930e+002,-2.880425e+001,-1.592598e+002
 3.500000e-004, 3.436107e+003,-1.395395e+003,-2.066186e+003, 0.000000e+000, 2.749146e+002,-1.589394e+001,-1.598172e+002
 4.000000e-004, 3.431037e+003,-1.339817e+003,-2.117939e+003, 0.000000e+000, 2.649942e+002,-2.315060e+000,-1.600979e+002
 4.500000e-004, 3.427543e+003,-1.285561e+003,-2.170720e+003, 0.000000e+000, 2.543693e+002, 1.187883e+001,-1.600740e+002
 5.000000e-004, 3.421930e+003,-1.230695e+003,-2.221931e+003, 0.000000e+000, 2.429171e+002, 2.679244e+001,-1.596797e+002
 5.500000e-004, 3.415107e+003,-1.174428e+003,-2.273382e+003, 0.000000e+000, 2.307027e+002, 4.234442e+001,-1.589002e+002
 6.000000e-004, 3.407418e+003,-1.119160e+003,-2.323895e+003, 0.000000e+000, 2.177079e+002, 5.855879e+001,-1.576758e+002
